day_of_week,symbol,date,open,high,low,close,volume,change,changePercent
3,AMZ-GY,2018-08-01,1531.99,1538.02,1523.94,1529,5059,10.460000000000036,0.0069
4,AMZ-GY,2018-08-02,1541.9,1558,1535.5,1558,4906,29,0.019
5,AMZ-GY,2018-08-03,1588,1591,1575,1576.76,5373,18.75999999999999,0.012
1,AMZ-GY,2018-08-06,1584.99,1592.04,1576,1581.72,4674,4.960000000000036,0.0031
2,AMZ-GY,2018-08-07,1600.99,1606.74,1593,1599.7,4307,17.980000000000018,0.0114
3,AMZ-GY,2018-08-08,1604.89,1626,1600.16,1623.89,5307,24.190000000000055,0.0151
4,AMZ-GY,2018-08-09,1628,1641.73,1620.74,1640.72,6319,16.829999999999927,0.0104
5,AMZ-GY,2018-08-10,1648.99,1660.79,1648,1659.78,5599,19.059999999999945,0.0116
1,AMZ-GY,2018-08-13,1653.99,1684.84,1653,1670.24,6507,10.460000000000036,0.0063
2,AMZ-GY,2018-08-14,1673.79,1686.11,1669.9,1682.49,7163,12.25,0.0073
3,AMZ-GY,2018-08-15,1695.99,1705.18,1653.5,1675.36,12534,-7.130000000000109,-0.0042
4,AMZ-GY,2018-08-16,1670.01,1676.46,1661.73,1667.62,5678,-7.740000000000009,-0.0046
5,AMZ-GY,2018-08-17,1664,1666,1627.47,1639.65,6243,-27.9699999999998,-0.0168
1,AMZ-GY,2018-08-20,1652.2,1662.36,1632.93,1641.98,5692,2.3299999999999272,0.0014
2,AMZ-GY,2018-08-21,1633.5,1644.61,1627.95,1641.68,3829,-0.2999999999999545,-0.0002
3,AMZ-GY,2018-08-22,1620,1639.1,1614.1,1637.36,4291,-4.320000000000164,-0.0026
4,AMZ-GY,2018-08-23,1654.01,1659.94,1642.98,1647.88,5581,10.52000000000021,0.0064
5,AMZ-GY,2018-08-24,1637.52,1654.5,1637.52,1647.05,5033,-0.8300000000001546,-0.0005
1,AMZ-GY,2018-08-27,1651,1654.88,1639.07,1643.53,3694,-3.519999999999982,-0.0021
2,AMZ-GY,2018-08-28,1655,1656,1647.33,1653.25,3501,9.720000000000027,0.0059
3,AMZ-GY,2018-08-29,1669.6,1692,1669.5,1692,8305,38.75,0.0234
4,AMZ-GY,2018-08-30,1710.94,1737.25,1707.07,1725.27,12505,33.26999999999998,0.0197
5,AMZ-GY,2018-08-31,1721.99,1737.02,1712.05,1733.07,7729,7.7999999999999545,0.0045
1,AMZ-GY,2018-09-03,1746,1753.99,1745,1753,9824,19.930000000000064,0.0115
2,AMZ-GY,2018-09-04,1762,1774.39,1743.09,1772.64,10851,19.6400000000001,0.0112
3,AMZ-GY,2018-09-05,1768,1768,1715.22,1724.06,9573,-48.580000000000155,-0.0274
4,AMZ-GY,2018-09-06,1722.75,1730.5,1681.13,1691.64,36637,-32.419999999999845,-0.0188
5,AMZ-GY,2018-09-07,1685.99,1709.99,1672.43,1705.23,7200,13.589999999999918,0.008
1,AMZ-GY,2018-09-10,1702,1704.8,1662.77,1674.64,6691,-30.589999999999918,-0.0179
2,AMZ-GY,2018-09-11,1675.01,1696.99,1656,1696.99,5691,22.34999999999991,0.0133
3,AMZ-GY,2018-09-12,1722.99,1727,1690,1710.79,26757,13.799999999999955,0.0081
4,AMZ-GY,2018-09-13,1715,1720,1704.22,1712.5,9076,1.7100000000000364,0.001
5,AMZ-GY,2018-09-14,1705.01,1710,1690.85,1694.67,7686,-17.829999999999927,-0.0104
1,AMZ-GY,2018-09-17,1693.6,1694,1615.25,1646.75,8763,-47.92000000000007,-0.0283
2,AMZ-GY,2018-09-18,1627,1674.84,1621.01,1673.49,4907,26.74000000000001,0.0162
3,AMZ-GY,2018-09-19,1674,1674.49,1634,1644.2,4922,-29.289999999999964,-0.0175
4,AMZ-GY,2018-09-20,1649.99,1659.62,1644.49,1659.62,3179,15.419999999999845,0.0094
5,AMZ-GY,2018-09-21,1658.2,1668.1,1638,1648.29,3825,-11.329999999999927,-0.0068
1,AMZ-GY,2018-09-24,1625.99,1631.3,1584,1631.3,11059,-16.99000000000001,-0.0103
2,AMZ-GY,2018-09-25,1651.01,1660,1646.04,1656.36,3019,25.059999999999945,0.0154
3,AMZ-GY,2018-09-26,1688.06,1690.95,1673.19,1690.95,5694,34.590000000000146,0.0209
4,AMZ-GY,2018-09-27,1693,1723.12,1690,1719.25,6522,28.299999999999955,0.0167
5,AMZ-GY,2018-09-28,1733.01,1743.69,1722.75,1737.01,29610,17.75999999999999,0.0103
1,AMZ-GY,2018-10-01,1746.99,1752.28,1737.01,1749.82,4635,12.809999999999945,0.0074
2,AMZ-GY,2018-10-02,1738.95,1741,1714.15,1739.95,9399,-9.86999999999989,-0.0056
4,AMZ-GY,2018-10-04,1700,1700.51,1663.06,1664.89,9489,-75.05999999999995,-0.0431
5,AMZ-GY,2018-10-05,1669.89,1670.82,1640.99,1640.99,5595,-23.90000000000009,-0.0144
1,AMZ-GY,2018-10-08,1640,1659.86,1616,1616,6945,-24.99000000000001,-0.0152
2,AMZ-GY,2018-10-09,1620.51,1651,1614.01,1644.23,5705,28.230000000000018,0.0175
3,AMZ-GY,2018-10-10,1634.99,1634.99,1556,1563,11276,-81.23000000000002,-0.0494
4,AMZ-GY,2018-10-11,1467.21,1515.36,1450.2,1474.57,71888,-88.43000000000006,-0.0566
5,AMZ-GY,2018-10-12,1530,1567.39,1524,1543.04,23524,68.47000000000003,0.0464
1,AMZ-GY,2018-10-15,1538,1556.92,1497.7,1528.32,9666,-14.720000000000027,-0.0095
2,AMZ-GY,2018-10-16,1528.29,1549,1520.29,1543.01,6207,14.690000000000055,0.0096
3,AMZ-GY,2018-10-17,1617.82,1618,1565.37,1583.55,11603,40.539999999999964,0.0263
4,AMZ-GY,2018-10-18,1587,1595,1555.08,1555.08,5933,-28.470000000000027,-0.018
5,AMZ-GY,2018-10-19,1563,1574.08,1548.79,1557.42,8737,2.3400000000001455,0.0015
1,AMZ-GY,2018-10-22,1544.99,1574.27,1531,1565.9,4870,8.480000000000018,0.0054
2,AMZ-GY,2018-10-23,1538.01,1544.62,1496.47,1512.12,7193,-53.7800000000002,-0.0343
3,AMZ-GY,2018-10-24,1543.51,1566.71,1521,1523.96,7040,11.840000000000146,0.0078
4,AMZ-GY,2018-10-25,1483,1539.51,1469,1538.05,11440,14.089999999999918,0.0092
5,AMZ-GY,2018-10-26,1458,1471.13,1387,1444.53,48723,-93.51999999999998,-0.0608
1,AMZ-GY,2018-10-29,1445,1468,1355.86,1373.91,12297,-70.61999999999989,-0.0489
2,AMZ-GY,2018-10-30,1361,1365,1292.68,1339.69,27935,-34.22000000000003,-0.0249
3,AMZ-GY,2018-10-31,1376.4,1434.84,1369.39,1410.78,16919,71.08999999999992,0.0531
4,AMZ-GY,2018-11-01,1411.49,1430.58,1403.98,1427.57,10975,16.789999999999964,0.0119
5,AMZ-GY,2018-11-02,1473.5,1486.59,1450,1469.17,12396,41.600000000000136,0.0291
1,AMZ-GY,2018-11-05,1469,1473.97,1400.01,1406.94,7615,-62.23000000000002,-0.0424
2,AMZ-GY,2018-11-06,1432.01,1457.81,1413.71,1436.53,6045,29.589999999999918,0.021
3,AMZ-GY,2018-11-07,1441.99,1507.43,1441.99,1497.99,10431,61.460000000000036,0.0428
4,AMZ-GY,2018-11-08,1546.9,1560.45,1510,1547.87,12343,49.87999999999988,0.0333
5,AMZ-GY,2018-11-09,1536.99,1540.45,1508.16,1516.95,7454,-30.919999999999845,-0.02
1,AMZ-GY,2018-11-12,1533.5,1536.88,1450,1457.03,9376,-59.92000000000007,-0.0395
2,AMZ-GY,2018-11-13,1464,1485.94,1434,1472.2,8251,15.170000000000073,0.0104
3,AMZ-GY,2018-11-14,1440,1480,1429.34,1437.46,4564,-34.74000000000001,-0.0236
4,AMZ-GY,2018-11-15,1430.43,1434.72,1367.4,1396.44,12613,-41.01999999999998,-0.0285
5,AMZ-GY,2018-11-16,1412.79,1416.99,1379.41,1392.25,5286,-4.190000000000055,-0.003
1,AMZ-GY,2018-11-19,1400.01,1409.88,1337.72,1346.11,9103,-46.1400000000001,-0.0331
2,AMZ-GY,2018-11-20,1290.1,1338.08,1246,1330.81,27155,-15.299999999999955,-0.0114
3,AMZ-GY,2018-11-21,1324.79,1358.64,1322.68,1345.56,8370,14.75,0.0111
4,AMZ-GY,2018-11-22,1335.99,1335.99,1310.42,1313,5444,-32.559999999999945,-0.0242
5,AMZ-GY,2018-11-23,1319.49,1353.13,1315.05,1339.4,6815,26.40000000000009,0.0201
1,AMZ-GY,2018-11-26,1343,1382.29,1342,1373.75,6530,34.34999999999991,0.0256
2,AMZ-GY,2018-11-27,1399.99,1415.77,1378.44,1415.77,7629,42.01999999999998,0.0306
3,AMZ-GY,2018-11-28,1418.58,1438.43,1412.55,1427.35,6508,11.579999999999927,0.0082
4,AMZ-GY,2018-11-29,1474,1477.5,1452,1466.27,8815,38.92000000000007,0.0273
5,AMZ-GY,2018-11-30,1472.99,1496.12,1457.02,1488.94,5717,22.670000000000073,0.0155
1,AMZ-GY,2018-12-03,1556,1566,1536,1561.35,18498,72.40999999999985,0.0486
2,AMZ-GY,2018-12-04,1549.89,1553.17,1530.43,1539.7,6500,-21.649999999999864,-0.0139
3,AMZ-GY,2018-12-05,1490,1493,1480.01,1487,4475,-52.700000000000045,-0.0342
4,AMZ-GY,2018-12-06,1452.5,1452.5,1417.07,1445.63,12703,-41.36999999999989,-0.0278
5,AMZ-GY,2018-12-07,1486.61,1508.58,1452,1456.88,7951,11.25,0.0078
1,AMZ-GY,2018-12-10,1418.49,1453.49,1397.73,1419.02,8124,-37.86000000000013,-0.026
2,AMZ-GY,2018-12-11,1451.99,1481.67,1438.83,1457.5,6590,38.48000000000002,0.0271
3,AMZ-GY,2018-12-12,1462.01,1497.52,1460,1490.62,4531,33.11999999999989,0.0227
4,AMZ-GY,2018-12-13,1491.9,1491.9,1448.09,1460.38,7940,-30.23999999999978,-0.0203
5,AMZ-GY,2018-12-14,1444,1456.2,1438.2,1442.26,3678,-18.12000000000012,-0.0124
1,AMZ-GY,2018-12-17,1413.89,1413.89,1346.16,1382.82,7599,-59.440000000000055,-0.0412
2,AMZ-GY,2018-12-18,1348.99,1364.59,1343.29,1353.01,5659,-29.809999999999945,-0.0216
3,AMZ-GY,2018-12-19,1366.11,1376.71,1340,1366.89,5445,13.88000000000011,0.0103
4,AMZ-GY,2018-12-20,1305.01,1318.4,1271.6,1275.2,13801,-91.69000000000005,-0.0671
5,AMZ-GY,2018-12-21,1280,1300,1236.03,1245.36,13617,-29.840000000000146,-0.0234
4,AMZ-GY,2018-12-27,1290.39,1298,1233.78,1250.41,11243,5.050000000000182,0.0041
5,AMZ-GY,2018-12-28,1265,1295.67,1260.67,1285.1,7531,34.68999999999983,0.0277
3,AMZ-GY,2019-01-02,1306.06,1348.5,1276.45,1340.09,13851,54.99000000000001,0.0428
4,AMZ-GY,2019-01-03,1330.5,1351.86,1318.38,1335.89,7181,-4.199999999999818,-0.0031
5,AMZ-GY,2019-01-04,1336.01,1372,1329.45,1369.53,5180,33.63999999999987,0.0252
1,AMZ-GY,2019-01-07,1411.01,1417.89,1382.93,1413.35,14160,43.819999999999936,0.032
2,AMZ-GY,2019-01-08,1437.99,1465.13,1413.2,1433.74,12001,20.3900000000001,0.0144
3,AMZ-GY,2019-01-09,1452.79,1461.93,1425.01,1437.22,7744,3.480000000000018,0.0024
4,AMZ-GY,2019-01-10,1429.99,1440,1407.4,1438.38,5395,1.1600000000000819,0.0008
5,AMZ-GY,2019-01-11,1441,1446.13,1425,1434.94,4258,-3.4400000000000546,-0.0024
1,AMZ-GY,2019-01-14,1417.01,1434.69,1395,1433.43,4297,-1.509999999999991,-0.0011
2,AMZ-GY,2019-01-15,1428.41,1450.82,1423.28,1450.82,4234,17.389999999999873,0.0121
3,AMZ-GY,2019-01-16,1476.09,1495.26,1468.33,1487.49,5465,36.67000000000007,0.0253
4,AMZ-GY,2019-01-17,1469,1484.56,1464.87,1482.6,2406,-4.8900000000001,-0.0033
5,AMZ-GY,2019-01-18,1494,1506.17,1489,1506.17,5860,23.570000000000164,0.0159
1,AMZ-GY,2019-01-21,1488.21,1496.8,1481.01,1496,5708,-10.170000000000073,-0.0068
2,AMZ-GY,2019-01-22,1486,1486.87,1458.2,1463.91,5048,-32.08999999999992,-0.0215
3,AMZ-GY,2019-01-23,1437.99,1459.5,1422.31,1435.99,7383,-27.920000000000073,-0.0191
4,AMZ-GY,2019-01-24,1448.99,1460.01,1436.8,1444.12,3563,8.129999999999882,0.0057
5,AMZ-GY,2019-01-25,1466.99,1478.76,1462.01,1468.4,3951,24.2800000000002,0.0168
1,AMZ-GY,2019-01-28,1462.4,1462.98,1416.71,1416.71,4530,-51.690000000000055,-0.0352
2,AMZ-GY,2019-01-29,1427.51,1436.23,1395.61,1397.62,5295,-19.090000000000146,-0.0135
3,AMZ-GY,2019-01-30,1414.99,1442.99,1410.76,1437.86,6569,40.24000000000001,0.0288
4,AMZ-GY,2019-01-31,1473.76,1496.34,1463.88,1495.27,6981,57.41000000000008,0.0399
5,AMZ-GY,2019-02-01,1437.49,1456.23,1417.42,1435.53,14037,-59.74000000000001,-0.04
1,AMZ-GY,2019-02-04,1426,1442.11,1412,1440.3,7728,4.769999999999982,0.0033
2,AMZ-GY,2019-02-05,1427.01,1458.25,1426.07,1451.21,3384,10.910000000000082,0.0076
3,AMZ-GY,2019-02-06,1457.99,1471.1,1435.54,1441.7,4693,-9.509999999999991,-0.0066
4,AMZ-GY,2019-02-07,1439.8,1443.66,1409.56,1409.56,4477,-32.1400000000001,-0.0223
5,AMZ-GY,2019-02-08,1416.72,1420.95,1387.62,1392.26,4393,-17.299999999999955,-0.0123
1,AMZ-GY,2019-02-11,1403.99,1425.36,1401,1409.19,4511,16.930000000000064,0.0122
2,AMZ-GY,2019-02-12,1424.49,1443.5,1416.95,1438.53,3213,29.339999999999918,0.0208
3,AMZ-GY,2019-02-13,1450.49,1465.16,1450.49,1457.74,3434,19.210000000000036,0.0134
4,AMZ-GY,2019-02-14,1456,1464.99,1423.56,1430.36,4216,-27.38000000000011,-0.0188
5,AMZ-GY,2019-02-15,1428.49,1450.43,1425.35,1427.71,2082,-2.6499999999998636,-0.0019
1,AMZ-GY,2019-02-18,1430.51,1433,1418.32,1429.98,1739,2.269999999999982,0.0016
2,AMZ-GY,2019-02-19,1423.59,1438.16,1415.88,1432.18,2638,2.2000000000000455,0.0015
3,AMZ-GY,2019-02-20,1438.99,1442.62,1430.21,1435.77,1185,3.589999999999918,0.0025
4,AMZ-GY,2019-02-21,1434.99,1435.97,1412.6,1423.25,1669,-12.519999999999982,-0.0087
5,AMZ-GY,2019-02-22,1428.49,1441.02,1427.42,1441.02,1760,17.769999999999982,0.0125
1,AMZ-GY,2019-02-25,1439.01,1455.02,1439.01,1446.08,1860,5.059999999999945,0.0035
2,AMZ-GY,2019-02-26,1434.01,1437.99,1422.53,1431.24,1520,-14.839999999999918,-0.0103
3,AMZ-GY,2019-02-27,1435.99,1436,1419.54,1430.74,1839,-0.5,-0.0003
4,AMZ-GY,2019-02-28,1436.59,1450,1431.63,1445.94,1561,15.200000000000045,0.0106
5,AMZ-GY,2019-03-01,1449.99,1459.55,1447.3,1455.49,4335,9.549999999999955,0.0066
1,AMZ-GY,2019-03-04,1480.5,1510.64,1475.66,1496.83,8378,41.33999999999992,0.0284
2,AMZ-GY,2019-03-05,1498.99,1507.41,1491.51,1506.03,2438,9.200000000000045,0.0061
3,AMZ-GY,2019-03-06,1498.91,1502.95,1481,1483.68,2524,-22.34999999999991,-0.0148
4,AMZ-GY,2019-03-07,1471.01,1486.89,1462.1,1472.25,2600,-11.430000000000064,-0.0077
5,AMZ-GY,2019-03-08,1441,1443.5,1415,1433.02,3712,-39.23000000000002,-0.0266
1,AMZ-GY,2019-03-11,1445.53,1477.02,1442.46,1475.31,1847,42.289999999999964,0.0295
2,AMZ-GY,2019-03-12,1486.38,1494.25,1474.08,1488.29,3562,12.980000000000018,0.0088
3,AMZ-GY,2019-03-13,1478.7,1501,1478.2,1498.67,2279,10.38000000000011,0.007
4,AMZ-GY,2019-03-14,1496.54,1505,1491.8,1501.34,3795,2.6699999999998454,0.0018
5,AMZ-GY,2019-03-15,1509.99,1514,1493.66,1506.9,2963,5.560000000000173,0.0037
1,AMZ-GY,2019-03-18,1514,1541.17,1507.47,1533.81,3026,26.909999999999854,0.0179
2,AMZ-GY,2019-03-19,1542,1570.21,1539.78,1569.86,6774,36.049999999999955,0.0235
3,AMZ-GY,2019-03-20,1558.01,1570.74,1545,1564.5,4181,-5.3599999999999,-0.0034
4,AMZ-GY,2019-03-21,1577.69,1591.14,1570,1590.2,6809,25.700000000000045,0.0164
5,AMZ-GY,2019-03-22,1600.01,1608,1575.2,1579.35,6231,-10.850000000000136,-0.0068
1,AMZ-GY,2019-03-25,1544,1569.91,1539.12,1562.95,4947,-16.399999999999864,-0.0104
2,AMZ-GY,2019-03-26,1579,1599,1573.01,1586.9,3326,23.950000000000045,0.0153
3,AMZ-GY,2019-03-27,1587.01,1591.19,1553.2,1561.98,2304,-24.920000000000073,-0.0157
4,AMZ-GY,2019-03-28,1567.93,1582.04,1563.06,1570.38,2952,8.400000000000091,0.0054
5,AMZ-GY,2019-03-29,1587.01,1595,1581.2,1588.34,2141,17.95999999999981,0.0114
1,AMZ-GY,2019-04-01,1601.99,1612,1600.51,1608.26,4311,19.920000000000073,0.0125
2,AMZ-GY,2019-04-02,1619,1626.62,1612,1621.86,3241,13.599999999999909,0.0085
3,AMZ-GY,2019-04-03,1629,1629,1615.67,1626.88,3984,5.020000000000209,0.0031
4,AMZ-GY,2019-04-04,1617.01,1630.82,1612.69,1616.67,2647,-10.210000000000036,-0.0063
5,AMZ-GY,2019-04-05,1624.99,1634.73,1620.98,1631.34,3966,14.669999999999845,0.0091
1,AMZ-GY,2019-04-08,1636,1637.78,1619.44,1626.56,2577,-4.779999999999973,-0.0029
2,AMZ-GY,2019-04-09,1637,1645,1633,1638,2125,11.440000000000055,0.007
3,AMZ-GY,2019-04-10,1634,1640.4,1628,1635.2,2393,-2.7999999999999545,-0.0017
4,AMZ-GY,2019-04-11,1641.8,1643.8,1633,1638.8,2033,3.599999999999909,0.0022
5,AMZ-GY,2019-04-12,1634.8,1637.6,1626.8,1630.4,2402,-8.399999999999864,-0.0051
1,AMZ-GY,2019-04-15,1633.8,1633.8,1608.4,1618,2019,-12.400000000000091,-0.0076
2,AMZ-GY,2019-04-16,1634.6,1648,1633,1646.4,3308,28.40000000000009,0.0176
3,AMZ-GY,2019-04-17,1648,1660.6,1644.6,1650,4247,3.599999999999909,0.0022
4,AMZ-GY,2019-04-18,1648.8,1662.2,1646,1658.2,2599,8.200000000000045,0.005
2,AMZ-GY,2019-04-23,1678.2,1714.4,1672.8,1714.2,3595,56,0.0338
3,AMZ-GY,2019-04-24,1715,1725.8,1706.2,1716.4,5449,2.2000000000000455,0.0013
4,AMZ-GY,2019-04-25,1723,1730,1707,1720,5397,3.599999999999909,0.0021
5,AMZ-GY,2019-04-26,1722,1739,1703,1716.2,7650,-3.7999999999999545,-0.0022
1,AMZ-GY,2019-04-29,1752.6,1754.8,1740.8,1741.4,4015,25.200000000000045,0.0147
2,AMZ-GY,2019-04-30,1719.4,1728.6,1701.6,1706.4,3464,-35,-0.0201
4,AMZ-GY,2019-05-02,1715,1719.8,1696.6,1700.6,6408,-5.800000000000182,-0.0034
5,AMZ-GY,2019-05-03,1731,1756,1731,1748.4,8725,47.80000000000018,0.0281
1,AMZ-GY,2019-05-06,1702.6,1748.4,1691.8,1742.2,9226,-6.2000000000000455,-0.0035
2,AMZ-GY,2019-05-07,1739,1743,1709.4,1721.4,3459,-20.799999999999955,-0.0119
3,AMZ-GY,2019-05-08,1718.8,1726.2,1702.4,1719.2,3150,-2.2000000000000455,-0.0013
4,AMZ-GY,2019-05-09,1699,1706.4,1670,1679.2,5289,-40,-0.0233
5,AMZ-GY,2019-05-10,1690.2,1699.2,1652.8,1654.6,4434,-24.600000000000136,-0.0146
1,AMZ-GY,2019-05-13,1658.8,1658.8,1615.2,1626,12786,-28.59999999999991,-0.0173
2,AMZ-GY,2019-05-14,1635.2,1649.4,1622,1649.4,5233,23.40000000000009,0.0144
3,AMZ-GY,2019-05-15,1663,1663.2,1629,1658.4,5048,9,0.0055
4,AMZ-GY,2019-05-16,1667.8,1715,1659.8,1712,5711,53.59999999999991,0.0323
5,AMZ-GY,2019-05-17,1700.2,1711.8,1689.2,1703.8,3982,-8.200000000000045,-0.0048
1,AMZ-GY,2019-05-20,1685,1685,1645,1660.4,8091,-43.399999999999864,-0.0255
2,AMZ-GY,2019-05-21,1678.8,1690.4,1657.4,1660,3451,-0.40000000000009095,-0.0002
3,AMZ-GY,2019-05-22,1665,1673.2,1651.2,1671.6,2049,11.599999999999909,0.007
4,AMZ-GY,2019-05-23,1651.8,1658,1633.8,1635.4,3590,-36.19999999999982,-0.0217
5,AMZ-GY,2019-05-24,1630.8,1645,1624,1629.2,2484,-6.2000000000000455,-0.0038
1,AMZ-GY,2019-05-27,1636.6,1642.2,1630.6,1635.6,1183,6.399999999999864,0.0039
2,AMZ-GY,2019-05-28,1642.8,1651.8,1630,1647.2,2425,11.600000000000136,0.0071
3,AMZ-GY,2019-05-29,1632.8,1640.2,1629.2,1631.4,3783,-15.799999999999955,-0.0096
4,AMZ-GY,2019-05-30,1637.2,1643.6,1631,1631.2,668,-0.20000000000004547,-0.0001
5,AMZ-GY,2019-05-31,1605.8,1610.2,1588.8,1607.8,5912,-23.40000000000009,-0.0143
1,AMZ-GY,2019-06-03,1572.2,1577.8,1522.8,1533.8,7581,-74,-0.046
2,AMZ-GY,2019-06-04,1506.6,1530.2,1496.4,1529.4,6302,-4.399999999999864,-0.0029
3,AMZ-GY,2019-06-05,1548,1558.2,1522.6,1541.6,3848,12.199999999999818,0.008
4,AMZ-GY,2019-06-06,1546.8,1555.2,1524,1540.2,5086,-1.3999999999998636,-0.0009
5,AMZ-GY,2019-06-07,1561,1592.4,1545.2,1582.6,5201,42.399999999999864,0.0275
2,AMZ-GY,2019-06-11,1650,1671.8,1647,1648,7123,65.40000000000009,0.0413
3,AMZ-GY,2019-06-12,1634,1646,1630.2,1639,2488,-9,-0.0055
4,AMZ-GY,2019-06-13,1635,1669.6,1635,1658.2,2005,19.200000000000045,0.0117
5,AMZ-GY,2019-06-14,1650.2,1667.4,1645.2,1666,1907,7.7999999999999545,0.0047
1,AMZ-GY,2019-06-17,1678,1685,1666,1679,1918,13,0.0078
2,AMZ-GY,2019-06-18,1685.8,1717,1675.4,1713.2,4844,34.200000000000045,0.0204
3,AMZ-GY,2019-06-19,1707,1709.8,1690,1694.6,2713,-18.600000000000136,-0.0109
4,AMZ-GY,2019-06-20,1710.2,1721.2,1695.8,1696.8,4363,2.2000000000000455,0.0013
5,AMZ-GY,2019-06-21,1684.6,1700.4,1683,1697.6,2079,0.7999999999999545,0.0005
1,AMZ-GY,2019-06-24,1694.6,1694.6,1669,1675,2552,-22.59999999999991,-0.0133
2,AMZ-GY,2019-06-25,1668,1682,1656,1659.6,2100,-15.400000000000091,-0.0092
3,AMZ-GY,2019-06-26,1659.8,1675,1655.4,1662.2,1535,2.6000000000001364,0.0016
4,AMZ-GY,2019-06-27,1684,1687.2,1668.4,1670,1906,7.7999999999999545,0.0047
5,AMZ-GY,2019-06-28,1676.2,1680.2,1667.8,1672.2,1797,2.2000000000000455,0.0013
1,AMZ-GY,2019-07-01,1700,1702.6,1690,1699.8,4036,27.59999999999991,0.0165
2,AMZ-GY,2019-07-02,1702,1702,1688.8,1689.2,950,-10.599999999999909,-0.0062
3,AMZ-GY,2019-07-03,1710.4,1720,1710.2,1718,2731,28.799999999999955,0.017
4,AMZ-GY,2019-07-04,1724.8,1726,1716.4,1719,2011,1,0.0006
5,AMZ-GY,2019-07-05,1722.2,1725,1716,1724,2972,5,0.0029
1,AMZ-GY,2019-07-08,1720.2,1738.8,1719.2,1735,2065,11,0.0064
2,AMZ-GY,2019-07-09,1732.2,1762,1728.2,1761.4,3747,26.40000000000009,0.0152
3,AMZ-GY,2019-07-10,1767,1792.4,1764.4,1787.8,4960,26.399999999999864,0.015
4,AMZ-GY,2019-07-11,1800,1807,1792.8,1803.8,3326,16,0.0089
5,AMZ-GY,2019-07-12,1782.8,1792,1779.2,1787.2,3096,-16.59999999999991,-0.0092
1,AMZ-GY,2019-07-15,1794.8,1799.8,1776.8,1781,4031,-6.2000000000000455,-0.0035
2,AMZ-GY,2019-07-16,1794.8,1805,1793,1800,1883,19,0.0107
3,AMZ-GY,2019-07-17,1798.2,1799,1777.8,1780.6,4727,-19.40000000000009,-0.0108
4,AMZ-GY,2019-07-18,1751.6,1772.6,1745,1750.6,4345,-30,-0.0168
5,AMZ-GY,2019-07-19,1766.4,1779,1765.2,1772.2,2494,21.600000000000136,0.0123
1,AMZ-GY,2019-07-22,1759,1761,1747.2,1751,1677,-21.200000000000045,-0.012
2,AMZ-GY,2019-07-23,1782.2,1788,1774,1777.8,2550,26.799999999999955,0.0153
3,AMZ-GY,2019-07-24,1774.2,1785,1764,1785,2918,7.2000000000000455,0.004
4,AMZ-GY,2019-07-25,1797.2,1807.4,1774.2,1785.6,5141,0.599999999999909,0.0003
5,AMZ-GY,2019-07-26,1742.8,1758.6,1728.4,1745.4,6261,-40.19999999999982,-0.0225
1,AMZ-GY,2019-07-29,1746,1748,1703,1703,3644,-42.40000000000009,-0.0243
2,AMZ-GY,2019-07-30,1721.2,1724.8,1692,1704.6,4459,1.599999999999909,0.0009
3,AMZ-GY,2019-07-31,1709.2,1711.8,1694,1696.2,2299,-8.399999999999864,-0.0049
4,AMZ-GY,2019-08-01,1691.8,1716.2,1690.2,1709,3207,12.799999999999955,0.0075
5,AMZ-GY,2019-08-02,1675,1675.8,1629,1633,7180,-76,-0.0445
1,AMZ-GY,2019-08-05,1618,1618,1576.2,1588,7899,-45,-0.0276
2,AMZ-GY,2019-08-06,1583.8,1605.6,1570,1570,12155,-18,-0.0113
3,AMZ-GY,2019-08-07,1598,1616,1563.4,1579.4,7832,9.400000000000091,0.006
4,AMZ-GY,2019-08-08,1617.8,1627.8,1603.4,1624.6,4148,45.19999999999982,0.0286
5,AMZ-GY,2019-08-09,1633,1638.2,1609,1611,3508,-13.599999999999909,-0.0084
1,AMZ-GY,2019-08-12,1627.8,1631,1591.6,1596.8,1130,-14.200000000000045,-0.0088
2,AMZ-GY,2019-08-13,1589.8,1639,1579,1620.4,4912,23.600000000000136,0.0148
3,AMZ-GY,2019-08-14,1639,1639,1588,1591.4,3676,-29,-0.0179
4,AMZ-GY,2019-08-15,1593.2,1604,1555,1598.2,8658,6.7999999999999545,0.0043
5,AMZ-GY,2019-08-16,1616,1629.8,1605.6,1618.2,2638,20,0.0125
2,AMZ-GY,2019-08-20,1642.8,1647,1627.8,1636.2,2845,18,0.0111
3,AMZ-GY,2019-08-21,1633.4,1648.8,1630.2,1644.2,1981,8,0.0049
4,AMZ-GY,2019-08-22,1644.8,1652.6,1626.4,1633.2,1557,-11,-0.0067
5,AMZ-GY,2019-08-23,1642.8,1643.6,1591.8,1591.8,2499,-41.40000000000009,-0.0253
1,AMZ-GY,2019-08-26,1591.4,1606.4,1570,1584.6,5156,-7.2000000000000455,-0.0045
2,AMZ-GY,2019-08-27,1595.2,1602.6,1579.6,1587.6,1814,3,0.0019
3,AMZ-GY,2019-08-28,1596.2,1610,1573.8,1592.6,896,5,0.0031
4,AMZ-GY,2019-08-29,1593,1625,1588,1622.8,3151,30.200000000000045,0.019
5,AMZ-GY,2019-08-30,1625,1634.8,1605,1611.8,2294,-11,-0.0068
